"segment","mean_speed","mean_step","mean_turning","median_speed","median_turning","n","behavior"
1278,6.86369085902932,411.821451541759,0.131230619635379,6.76440941820954,0.0117832075114002,26,"resting"
1279,0.638783390175622,42.7897983113188,0.775434738676714,0,0,26,"resting"
1280,2.91200624001521,359.409519308037,0.358416622505148,2.91035883295624,0,60,"resting"
1281,1.21092873734715,164.281424969982,0.789833299783,1.16771806461313,0.0120896961005359,79,"resting"
1282,5.89319245709551,448.565714253344,2.60358303236896,10.1391217954869,2.51594325337808,19,"unknown"
1283,0.640249530458338,94.6465353455941,3.0844536350965,0.494040567205607,3.14159265358979,11,"unknown"
1284,5.71162494584079,413.407270472924,3.02938529577955,10.1202960465643,3.09235128014357,23,"unknown"
1285,0.700078936515722,87.3904693909947,2.26457906848787,0.49326089200121,2.82687729712204,4,"unknown"
1286,4.82023930574067,565.850430486975,1.64698715148379,3.0458933909633,1.51672902857641,33,"unknown"
1287,1.19566142587417,296.080817044532,0.471397024919432,0.296852517692288,0.0404317826587937,7,"resting"
1288,5.28611033177626,490.968446070288,2.23061467316445,8.37676413606239,3.08254367432442,39,"unknown"
1289,0.135155165054392,51.3666732211454,0.576778605530191,0,0,124,"resting"
1290,3.85137237421081,532.972331421173,2.40753527843264,4.19339451943268,3.10080930069237,56,"unknown"
1291,1.67967475685678,243.397167275508,1.81846897217973,1.96135449928693,2.55201789178701,29,"unknown"
1292,4.03533520453928,569.16225919483,1.8135015943269,3.19835335778997,1.9936362266538,55,"unknown"
1293,1.34310140568383,296.673195418431,1.98713694333432,1.37842844776918,3.14159265358979,26,"unknown"
1294,8.67428526397843,567.561619038018,0.946275016146158,11.8338153159849,0.946275016146158,3,"traveling"
1295,2.18427214920078,262.112657904094,0.235155207112828,2.29473567315766,0.0644966820518611,4,"resting"
1296,8.68884810294652,718.282037573935,2.10243474958521,6.55861542445288,2.93806718987531,30,"traveling"
1297,0,0,0.628577093693838,0,0.628577093693838,1,"unknown"
1298,9.58037192605959,796.226664805715,2.78380642033686,9.71243465646886,3.02081323894114,10,"traveling"
1299,7.04388064201451,713.2993916658,2.00904897882437,7.13785232126347,2.74385079076633,13,"unknown"
1300,12.4707227543567,922.347753654663,3.00642045112882,13.2000186312778,3.03568952290918,3,"traveling"
1301,0.758202193814299,136.476394886574,2.52330614683833,0.758202193814299,2.52330614683833,1,"unknown"
1302,8.93418830869448,736.393109299773,2.99535823824333,10.0051143427457,3.04861448278187,34,"traveling"
1303,0.83722643774358,215.400739387339,0.949501633705065,0.482213144296004,0.502920495332942,4,"unknown"
1304,7.15343838714693,572.275070971755,3.14159265358979,9.53791784952924,3.14159265358979,3,"unknown"
1305,0.215187561902725,173.759890718064,1.00220559425736,0,0.875907903705843,5,"unknown"
1306,17.3458767158318,1040.75260294991,2.68011432800626,17.3458767158318,2.68011432800626,1,"traveling"
1307,4.33646917895795,1040.75260294991,3.14159265358979,4.33646917895795,3.14159265358979,1,"unknown"
1308,17.8825033688907,1072.95020213344,3.10716188841547,17.8825033688907,3.10716188841547,1,"traveling"
1309,0.275220399902374,102.435034967679,0.518622205522626,0,0,18,"resting"
1310,2.56851917709722,275.805641823672,2.37063011801441,1.58671116696003,3.14159265358979,11,"unknown"
1311,8.93071691793671,535.843015076202,3.14159265358979,8.93071691793671,3.14159265358979,1,"traveling"
1312,0.0513260040413045,28.0989658536859,0.484782824702382,0,0,97,"resting"
1313,1.81302687973943,261.093454377923,2.89229450347129,1.64412151701427,3.14159265358979,84,"unknown"
1314,0.715243154481198,220.416373527353,1.37456353885562,0.709800833151648,0.664268940732308,87,"unknown"
1315,5.29775547418569,767.691508605291,3.03182297124072,4.90660221609325,3.14159265358979,45,"unknown"
1316,1.03850047074696,224.045313465825,2.44928757739603,0.86107776500928,2.93110133883384,8,"unknown"
1317,5.10336465049645,734.884509671489,3.10369199767382,5.10336465049645,3.14159265358979,10,"unknown"
1318,1.9539877854545,283.437465920693,2.0599208878856,2.49701655680373,2.42966356168892,31,"unknown"
1319,3.65026651280853,523.546507384371,3.07270687987234,3.5504443280319,3.11147729506721,44,"unknown"
1320,0.0620885000454781,44.0865486010917,1.5655807798422,0.0222707765696351,1.72899987263445,21,"unknown"
1321,5.71347260533718,546.93642958959,2.87096444164914,2.7399807982197,3.02693829612824,123,"unknown"
1322,0,0,0.521675829975563,0,0,5,"resting"
1323,3.82609732121313,459.131678545575,0.274130281742941,3.92892127837101,0,30,"resting"
